monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2875303843678,PHASE_B,100629,125,SEAL,0,1,16,"","1","","0","","1","","128",0,0,0,"{}","{L0:1}",""
2875303851147,PHASE_B,101272,255,SEAL,0,2,16,"","2","","0","","1","","128",0,0,0,"{L0:1}","{L0:2}",""
2875303851175,PHASE_B,101272,255,MERGE_SUBMIT,0,2,16,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2875303851188,PHASE_B,101272,255,MERGE_START,0,2,16,"[1,2]","","[0,0]","","[1,1]","","[128,128]","",9,0,0,"{L0:2}","{L0:2}",""
2875303851446,PHASE_B,101310,261,MERGE_DONE,0,0,0,"","3","","1","","2","","256",9,264,263,"","",""
2875303851453,PHASE_B,101310,261,MERGE_PUBLISH,0,1,16,"","3","","1","","2","","256",9,270,269,"{L0:2}","{L1:1}",""
2875303858912,PHASE_B,101919,383,SEAL,0,2,16,"","4","","0","","1","","128",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2875303866736,PHASE_B,102562,511,SEAL,0,3,16,"","5","","0","","1","","128",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2875303866769,PHASE_B,102562,511,MERGE_SUBMIT,0,3,16,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2875303866787,PHASE_B,102563,512,MERGE_START,0,3,16,"[4,5]","","[0,0]","","[1,1]","","[128,128]","",15,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2875303867071,PHASE_B,102593,518,MERGE_DONE,0,0,0,"","6","","1","","2","","256",15,289,289,"","",""
2875303867076,PHASE_B,102593,518,MERGE_PUBLISH,0,2,16,"","6","","1","","2","","256",15,294,294,"{L0:2, L1:1}","{L1:2}",""
2875303867084,PHASE_B,102596,519,MERGE_SUBMIT,6,2,16,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2875303867158,PHASE_B,102612,519,MERGE_START,0,2,16,"[3,6]","","[1,1]","","[2,2]","","[256,256]","",57,0,0,"{L1:2}","{L1:2}",""
2875303867979,PHASE_B,102676,532,MERGE_DONE,0,0,0,"","7","","2","","4","","512",57,840,838,"","",""
2875303867998,PHASE_B,102681,536,MERGE_PUBLISH,0,1,16,"","7","","2","","4","","512",57,857,850,"{L1:2}","{L2:1}",""
2875303874635,PHASE_B,103199,639,SEAL,0,2,16,"","8","","0","","1","","128",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2875303882265,PHASE_B,103847,767,SEAL,0,3,16,"","9","","0","","1","","128",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2875303882302,PHASE_B,103847,767,MERGE_SUBMIT,0,3,16,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2875303882435,PHASE_B,103855,771,MERGE_START,0,3,16,"[8,9]","","[0,0]","","[1,1]","","[128,128]","",102,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2875303882697,PHASE_B,103892,776,MERGE_DONE,0,0,0,"","10","","1","","2","","256",102,296,294,"","",""
2875303882703,PHASE_B,103892,776,MERGE_PUBLISH,0,2,16,"","10","","1","","2","","256",102,302,300,"{L0:2, L2:1}","{L1:1, L2:1}",""
2875303889802,PHASE_B,104486,895,SEAL,0,3,16,"","11","","0","","1","","128",0,0,0,"{L1:1, L2:1}","{L0:1, L1:1, L2:1}",""
2875303897326,PHASE_B,105118,1022,SEAL,0,4,16,"","12","","0","","1","","128",0,0,0,"{L0:1, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2875303897352,PHASE_B,105118,1022,MERGE_SUBMIT,0,4,16,"","","","","","","","",0,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2875303897363,PHASE_B,105118,1022,MERGE_START,0,4,16,"[11,12]","","[0,0]","","[1,1]","","[128,128]","",8,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2875303897553,PHASE_B,105149,1028,MERGE_DONE,0,0,0,"","13","","1","","2","","256",8,195,195,"","",""
2875303897559,PHASE_B,105149,1028,MERGE_PUBLISH,0,3,16,"","13","","1","","2","","256",8,200,199,"{L0:2, L1:1, L2:1}","{L1:2, L2:1}",""
2875303897565,PHASE_B,105149,1028,MERGE_SUBMIT,5,3,16,"","","","","","","","",0,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
