monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2973398238727,PHASE_B,100316,63,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2973398241210,PHASE_B,100646,127,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2973398241223,PHASE_B,100646,127,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2973398241236,PHASE_B,100646,127,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",8,0,0,"{L0:2}","{L0:2}",""
2973398241349,PHASE_B,100646,127,MERGE_DONE,0,0,0,"","3","","1","","2","","128",8,118,117,"","",""
2973398241356,PHASE_B,100646,127,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",8,125,124,"{L0:2}","{L1:1}",""
2973398243838,PHASE_B,100956,190,SEAL,0,2,32,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2973398246390,PHASE_B,101276,254,SEAL,0,3,32,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2973398246402,PHASE_B,101276,254,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2973398246416,PHASE_B,101277,255,MERGE_START,0,3,32,"[4,5]","","[0,0]","","[1,1]","","[64,64]","",10,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2973398246537,PHASE_B,101295,258,MERGE_DONE,0,0,0,"","6","","1","","2","","128",10,125,124,"","",""
2973398246541,PHASE_B,101295,258,MERGE_PUBLISH,0,2,32,"","6","","1","","2","","128",10,128,128,"{L0:2, L1:1}","{L1:2}",""
